movieId,UMAP1,UMAP2,UMAP3,cluster
65130,3.8602252,3.9851966,2.2406147,1
54734,5.3494034,4.357537,4.8609495,2
8596,3.4859931,3.5783646,2.9761944,1
4297,3.0018642,6.175423,2.5807183,0
146210,5.269439,4.598346,3.7844198,2
6547,7.655297,4.549196,4.6948156,2
100553,3.564834,3.9408216,4.4478226,1
59814,2.3903003,1.9656297,4.3058467,1
468,6.3608313,4.495039,3.3438382,2
21,3.7910829,7.018236,2.6068826,0
1306,6.4442673,4.830923,5.202597,2
101362,7.400456,5.915336,3.2456808,2
7669,3.785624,3.4355567,3.1120052,1
3201,2.9976046,2.2703958,3.3956504,1
3406,6.617466,5.6287036,5.0587535,2
110286,4.437757,6.8093,2.9989343,0
3171,2.6737278,2.134012,4.325725,1
122902,4.8476324,4.122805,5.0931134,1
46,2.9260843,7.2696586,4.574312,0
3787,2.5503182,7.211864,4.2038956,0
32659,3.7613366,4.2749324,5.008167,1
4583,2.803716,4.106175,3.0487778,1
4041,2.8148792,2.8057587,3.6774194,1
4572,3.4387307,6.004473,4.5839186,0
6465,3.507581,5.4552116,4.5570917,0
8614,7.808419,5.5535617,2.9378128,2
12,7.1431565,5.8391585,3.8954139,2
7086,7.080604,5.2330627,3.2445796,2
1566,5.890359,5.2500777,3.5551836,2
79553,5.9469247,4.621447,3.5430863,2
60069,6.089176,4.0606847,1.545124,2
2581,3.2696633,4.023449,4.304221,1
3342,8.03715,4.6085687,4.5319448,2
141646,2.9498737,7.1634164,4.6181574,0
3831,4.4249587,5.7815714,1.7208874,0
52724,4.9795237,3.3565314,2.4324224,1
5434,4.5224395,5.355836,3.0962558,0
45950,4.470927,4.5576468,2.8321743,1
1337,2.6721332,5.072983,2.5664136,0
5409,5.6269803,6.956637,2.7540681,2
4003,3.476696,6.3918943,2.5657158,0
1262,6.316997,3.5945518,4.727342,2
3864,4.571293,3.023398,3.685228,1
70994,6.4969387,3.9300013,5.1979203,2
91947,6.3705764,5.9880157,3.932894,2
4033,5.4987116,5.010644,2.2205088,2
68157,3.483327,4.7869115,1.824151,0
4521,6.1577454,6.4413786,4.138094,2
42638,4.0573373,6.4329996,4.818134,0
46772,7.1360264,5.254076,3.7866197,2
107565,4.826964,4.083799,4.0225673,1
51666,8.116936,5.6317344,3.6259217,2
955,6.0910735,4.732376,3.3994026,2
6466,2.8749628,7.0395513,4.1848197,0
1963,2.2279952,2.598441,3.772996,1
170697,4.7638135,3.85026,2.4026258,1
158721,3.4949868,3.6942308,3.9531965,1
3844,2.9527833,4.761435,2.294089,0
5620,6.9063597,3.3507733,3.439648,2
1215,7.3026586,5.7371855,3.769457,2
133545,3.447769,6.118392,2.032179,0
116044,3.558241,2.0513437,3.743625,1
5843,7.5008545,6.0172915,4.075693,2
172637,3.347328,7.0225196,2.2468557,0
73515,6.104327,6.1028976,2.1346743,2
5156,6.9602556,3.6603732,2.9725058,2
3710,6.8703146,6.4128346,4.15292,2
2169,7.6166635,4.5565844,3.235206,2
519,5.799931,4.8593307,4.231138,2
1081,4.707577,3.2164981,2.308688,1
1867,2.662993,4.6735163,3.0871587,0
5121,2.9440749,2.5993927,4.782679,1
175707,3.6527786,7.084335,3.3064425,0
1904,3.682359,4.111062,4.778464,1
1120,7.323576,6.5264697,3.0788183,2
81257,2.9288194,5.89707,4.4376216,0
1302,5.58843,3.3700676,4.5383453,1
109313,7.360472,5.2470407,3.2509396,2
91386,5.7516723,3.660249,2.7121618,2
4864,5.65933,4.823812,2.5870986,2
87234,6.436563,3.73294,5.1050773,2
5899,4.1075506,1.9004694,3.6861417,1
2183,2.3112566,4.9185863,4.0382614,0
2243,6.529932,6.7317686,3.786456,2
6817,4.2727633,4.3688574,2.1037579,1
4273,4.812546,3.8142745,4.394159,1
85213,4.348285,3.6093109,4.4857154,1
5071,6.682711,4.2633386,2.225909,2
1833,7.1103024,5.7735486,3.3070614,2
147936,7.351551,4.2910666,3.7501645,2
558,2.775865,3.0426219,2.9114075,1
4366,6.3815274,3.523389,4.8500156,2
106438,7.962532,5.320503,3.8556592,2
102125,6.5031943,4.9919796,3.1271229,2
113394,5.9791923,5.4223814,3.8417614,2
111320,4.224009,5.928128,3.4519148,0
7122,6.8532605,3.3485494,3.9453795,2
8492,2.582716,4.045457,3.3376448,1
93598,4.2667346,2.9774373,1.9347175,1
4368,6.369815,7.055564,3.31541,2
27803,7.5558248,4.7624273,3.3208697,2
163981,3.2242987,2.7969668,3.6366549,1
921,3.5565846,4.209449,1.8117535,1
8121,5.8598604,5.1602573,3.113663,2
120919,5.9575133,6.5462384,3.4376426,2
4451,2.2770593,7.3858833,4.115734,0
5060,7.136384,5.5312853,4.869935,2
3197,2.6277442,4.3263893,3.5389495,1
160567,6.569998,6.282846,4.304822,2
1794,4.8849654,6.95811,3.3046927,0
163386,4.6586876,4.17924,2.8261187,1
31364,7.050066,4.24113,3.4915314,2
42018,6.956577,4.6167474,2.751546,2
25769,2.3224993,6.000612,3.8747005,0
120827,3.5165532,5.663135,4.8369865,0
129333,4.751859,6.2484736,4.7242184,0
169992,4.1320424,4.636761,1.461566,0
41724,4.377933,3.8957443,2.6517599,1
7361,6.8370914,5.2622957,2.698664,2
6558,2.5212548,6.941456,4.0254574,0
2475,3.2419918,2.47002,4.002561,1
1287,3.6625817,2.6652622,3.4657178,1
6993,4.1181645,6.780764,2.615549,0
5569,5.2463126,2.8763592,3.592044,1
63131,6.324805,4.816252,2.185487,2
179491,6.417271,6.771581,3.1631882,2
131610,6.5766015,3.7889252,3.9473608,2
89939,4.765185,4.114875,2.7566066,1
112512,6.9509735,6.419718,3.8529804,2
5755,3.765401,6.152479,4.6731234,0
47044,3.699157,4.3682275,4.4824286,1
4759,2.7441442,6.926534,3.1724036,0
42004,7.822735,4.666714,4.6439238,2
3296,5.631942,3.4464896,2.9131432,1
179073,5.2917013,6.525074,2.2588687,0
8582,3.871144,2.3715503,3.983375,1
52283,5.575299,6.256711,4.0333433,2
78637,3.811974,5.5341744,3.5062673,0
5445,8.071308,6.0017047,3.9386046,2
1596,3.3085077,3.8222044,2.0857134,1
2050,5.0439777,3.2093654,2.5571604,1
131920,3.3731663,7.0766473,4.672892,0
26237,2.3104248,3.5598724,3.81023,1
60941,7.697624,5.985042,4.044177,2
2399,4.699106,4.2039304,4.956971,1
1325,3.1313083,4.34199,3.8635473,1
155,2.8335764,7.0280466,4.2717614,0
1862,5.7441874,5.360238,1.9436294,2
113604,2.3563046,4.6972184,3.5252225,0
72165,6.0966635,6.695223,4.2537985,2
6598,3.5468612,1.9461488,4.622869,1
1188,5.6718316,4.1550646,2.7734642,2
3735,1.9690334,3.4495764,3.7699912,1
2614,3.477198,6.9964294,3.2053027,0
26122,3.9612682,3.8767228,3.530205,1
6480,3.9668472,2.0589964,3.645296,1
114847,3.0057156,6.088437,2.2043982,0
31083,4.087812,3.5764344,4.3873334,1
54190,7.1453514,6.4229074,4.373267,2
47999,3.3535628,6.452825,1.5123944,0
5513,2.0318058,3.7182205,4.021322,1
25805,4.3952246,4.0185237,1.9460753,1
138798,4.4433837,4.6576004,2.3850498,0
4392,2.3680913,2.0996258,4.104446,1
55116,6.746409,4.8296256,2.5577145,2
56367,4.508534,3.070243,4.408178,1
78316,6.2948017,6.610222,2.6841438,2
136341,3.2606115,5.725065,3.7924502,0
114246,5.625833,4.8914967,1.932852,2
1606,4.816988,5.660746,4.5907235,0
5438,5.450629,5.2482452,4.326469,2
151455,6.736098,6.76002,3.887233,2
5792,2.4637547,5.44103,4.2512474,0
136912,7.5295095,4.511095,3.7020898,2
96608,3.8939939,6.6691494,2.0139618,0
170777,6.489208,6.2294145,4.393785,2
1648,2.4119415,6.270195,3.9660988,0
3036,4.1061673,3.004799,4.6487246,1
3678,3.5592964,2.3596647,2.9442227,1
316,6.5929675,4.041614,4.550498,2
6811,4.6326885,2.028196,3.6110983,1
1347,4.620199,4.525733,1.7255609,1
1633,6.4082885,3.646723,3.6388514,2
61289,4.3260202,5.456393,2.1063588,0
1318,4.218903,5.6217575,2.953594,0
8713,4.5047936,6.2438197,3.7575033,0
66744,4.070175,2.965587,1.7600564,1
8383,4.4111705,3.66684,1.7063382,1
5372,4.7154336,5.1749496,3.9313674,0
3392,6.9137287,6.2010717,2.878013,2
6271,4.033167,3.1477175,1.668061,1
1375,7.453284,4.910786,4.571703,2
47202,6.696209,3.84078,3.6658635,2
71910,6.406025,3.416862,4.6332884,2
109241,4.059384,4.431702,1.6184303,1
322,5.9145617,7.0541015,3.1983945,2
1355,4.6305404,2.695173,3.1738272,1
1770,7.7943864,5.698232,4.189075,2
56908,2.2852685,6.144814,4.1080513,0
1269,5.6806936,6.0892143,2.6587012,2
92427,5.945884,6.418862,3.6694543,2
3159,4.3317313,5.494932,1.7275997,0
5570,3.7378218,2.845439,4.161013,1
2571,5.3991833,5.837938,3.7954476,2
104272,7.141102,6.4334764,4.400373,2
1689,6.470391,4.87133,3.1503067,2
784,7.288474,4.638295,4.0961614,2
105731,7.9432335,6.3132463,3.2668662,2
2337,3.169897,3.3511097,3.1282444,1
1907,7.7731214,4.662761,3.7471375,2
2928,3.4739928,6.7179813,3.3431888,0
34319,7.951156,5.03865,3.809506,2
2118,4.122419,3.099854,4.4918942,1
2208,3.5081213,5.5167446,3.4589262,0
4886,2.8518152,3.772689,3.6643138,1
3111,4.1998434,6.1461463,2.946966,0
2940,2.167349,3.454346,4.275381,1
79091,6.2768874,4.66751,4.793144,2
42943,4.9896126,3.8233232,4.5235887,1
188189,4.257546,5.5075493,1.5135186,0
40578,2.5474226,7.3266916,4.041095,0
4282,4.6083255,2.7821126,2.3626542,1
4304,7.7841773,5.1940284,4.1522894,2
1753,4.721392,5.4041767,3.9993503,0
42418,5.771717,5.0602903,2.1121957,2
68659,7.388377,6.4866805,3.2359805,2
706,4.036778,6.7016478,3.7779727,0
3127,4.179181,3.9594002,4.391698,1
56921,5.3605995,4.4722075,4.8306813,2
70984,2.8891585,6.6647243,3.833117,0
116797,4.74526,2.5334573,3.558126,1
47610,6.2514067,3.0487332,2.6650856,2
127212,8.184399,5.6819186,4.0246725,2
33495,4.8941245,3.7409017,4.679513,1
27873,5.8679066,4.3126903,3.3883014,2
310,4.3501763,4.6088777,5.220109,1
801,5.047479,5.1351914,1.9132054,0
4135,2.3213038,2.0625305,4.256216,1
4727,3.3566813,3.7686524,4.5306396,1
51562,6.08089,5.8573833,2.2023098,2
142456,7.2269998,3.7550063,3.7215996,2
69516,3.5082808,5.0030127,1.7292199,0
169034,3.3925292,4.5068226,4.2559333,1
26631,2.6674128,4.2730336,4.6510715,1
6373,3.055897,4.488896,4.009377,1
2807,6.2170267,4.854991,2.0859075,2
4343,3.3278534,6.2728662,1.7358497,0
5341,2.4800653,2.0294347,4.0346856,1
3021,7.9154162,5.2961836,3.0551481,2
6850,1.7714822,3.670485,3.6816409,1
14,6.1308365,4.0314403,4.3049755,2
138835,4.3410697,5.636765,2.8983564,0
2057,4.3210664,3.2788014,2.006095,1
3135,7.0675173,5.6643796,4.4315476,2
6947,3.3635585,5.038876,2.7412271,0
430,2.965719,5.9450593,2.0751169,0
106489,5.754824,4.5215096,2.0103061,2
52885,7.1951203,5.4189267,3.1086404,2
613,6.5566363,4.4078107,1.9419316,2
63436,7.879497,5.1258264,3.407901,2
4925,2.462677,2.2344453,4.0082097,1
3966,5.68025,5.230481,3.5193052,2
618,6.0865865,5.1622624,2.240916,2
5128,7.1374927,6.258817,3.3887303,2
7054,3.946269,4.298351,2.2469928,1
1912,2.3346496,1.874542,4.250141,1
27311,7.242742,4.9692287,2.7451146,2
55067,4.644969,6.518805,2.8270073,0
7019,5.8769584,5.1908646,4.943437,2
2301,3.973312,3.8541622,3.95193,1
170875,6.727038,5.717,4.895272,2
1256,5.1214166,4.498423,2.4949164,2
57640,7.683583,4.547469,4.0728555,2
4710,4.3017464,4.794416,1.7839818,0
2750,3.9322302,3.148134,2.955022,1
187,3.2483637,4.847153,3.8146029,0
67888,6.8058066,4.322352,5.349652,2
407,3.6165984,2.9223373,3.099859,1
41573,5.2375426,3.2257905,1.8922768,1
46347,2.420078,4.90113,2.6401634,0
3916,7.8814006,5.392955,4.363025,2
6942,6.1810675,4.6698136,2.597172,2
866,4.7287984,3.872729,1.8497015,1
69436,3.9594061,5.0330706,2.2036486,0
5047,3.9682624,5.8664007,5.0317016,0
96610,7.3934917,3.6973784,4.1802096,2
348,3.9981291,3.839408,3.8925009,1
7134,4.8676267,4.2922945,5.1465974,1
3115,6.1062055,4.4056535,1.4092275,2
2555,3.543573,5.1623063,1.5745692,0
143385,3.9383836,3.8715172,4.0509353,1
4670,2.6856756,2.1895866,3.5044847,1
4993,5.8662095,6.0480585,2.0925205,2
1681,7.752518,5.661518,2.9016995,2
2097,4.8580813,6.138307,3.1629107,0
72224,5.3980827,5.023721,1.8915385,2
5889,3.7709346,6.366899,3.229596,0
94070,3.8971517,4.869948,2.2164412,0
7349,2.1469553,5.917143,4.026353,0
75816,5.8160996,6.9183273,2.6460118,2
597,4.628669,5.0626607,3.6218443,0
1191,2.2619984,7.3185115,4.0935116,0
22,2.9944828,2.605704,2.8456974,1
1197,3.7759936,2.2090442,4.656998,1
241,4.298589,6.0259714,3.8918958,0
523,4.849409,6.9431014,3.350766,0
3241,4.7873254,5.4572406,2.119044,0
4612,5.93981,3.5833178,3.5684376,2
5498,4.039502,6.012177,2.9331334,0
8973,2.913724,2.6369412,4.4285197,1
662,3.8198717,5.1166167,4.079601,0
4231,5.762919,4.7555013,2.6692383,2
64285,5.6118755,4.5559287,2.3776824,2
2735,4.975099,2.906649,2.4949949,1
2553,6.869284,4.285865,4.2841277,2
806,6.3266826,3.6036632,2.2174354,2
41716,6.3635125,4.285946,1.8815551,2
140852,5.066182,3.2524123,4.7708945,1
166291,5.728777,3.7954144,5.0421543,2
121,3.849646,6.3891788,4.7249956,0
4069,5.9292283,4.97726,3.2700853,2
2297,4.1560464,6.4771676,3.2741969,0
101,7.1986732,5.614489,2.8654974,2
68237,4.071214,1.8735523,4.097043,1
4275,4.350244,5.5419445,4.538181,0
1216,7.758961,4.738178,4.701491,2
93193,5.6630864,4.113587,1.911294,2
59103,4.202561,6.3564663,3.4460118,0
2583,3.3300247,4.5432234,2.6915655,0
49824,5.013529,4.5154185,1.6741822,1
2,4.195537,5.424685,1.423963,0
98124,5.86498,4.6193256,2.0758822,2
40339,6.5718646,4.664022,5.058908,2
3652,3.1503742,6.3836093,1.6904687,0
173317,3.1383886,5.552384,1.912542,0
4193,4.010063,4.192479,1.672061,1
152071,5.661818,4.0940113,2.843034,2
5248,5.6655583,4.307309,4.7021136,2
249,4.653445,4.973511,3.4987457,0
1020,6.81378,4.2293487,4.2853007,2
4777,3.0303895,2.5280895,4.0860467,1
2722,6.4014688,6.6180286,3.8377712,2
25850,4.524771,6.4238186,3.4437006,0
44197,2.4316206,2.0849874,4.2564244,1
112940,4.018987,4.287303,1.5820538,1
6001,4.640015,3.1936753,4.8721,1
718,2.4439292,6.052154,4.240791,0
180497,3.0630226,4.836504,3.4562757,0
190215,7.7982097,6.393968,3.702777,2
141,6.0754247,4.227159,5.3468685,2
56620,5.460685,4.9914694,3.825916,2
130073,7.933548,5.0603414,3.865196,2
184641,7.0860653,6.0135503,4.322556,2
126482,7.667345,5.0847154,3.998777,2
2361,6.9213142,5.095722,5.134438,2
2493,6.554027,4.39038,5.188261,2
4354,5.9778714,3.229765,4.5709686,2
615,4.903556,6.5913105,2.8491814,0
90522,4.0048985,3.7324452,2.8222225,1
3950,2.8022575,5.8510513,4.1182046,0
6609,5.6992855,2.7369602,2.7905264,1
27537,2.36062,7.3227863,4.1681595,0
40697,4.1970935,3.3864381,4.067677,1
1260,2.0722172,4.320052,3.5616488,1
49132,5.9525933,5.2224426,2.7393074,2
4988,4.2223825,6.649878,4.9337363,0
1365,5.4188747,5.015309,2.9929652,2
4597,3.5577934,7.100066,4.413767,0
5064,6.1527753,3.8721058,4.7142844,2
31420,6.0807405,5.7168818,2.6396053,2
158398,3.276173,6.6320267,4.5677648,0
55167,6.444519,4.6686664,5.2920413,2
8385,3.7729044,1.816972,4.303486,1
2149,6.9141097,4.130214,4.802939,2
4958,6.3055224,5.998229,2.2262352,2
170937,3.2064607,6.657566,1.7756652,0
56333,6.3812747,4.055174,4.9809136,2
193585,4.452037,5.957081,4.9678555,0
1034,6.381565,3.5781753,4.8570924,2
4092,6.124572,6.285542,3.641814,2
2629,2.9781854,6.530118,4.4933486,0
4939,6.947923,5.46136,4.845196,2
1233,5.5653605,3.129591,3.7235112,1
80693,4.084196,4.2603207,1.707235,1
27246,6.856909,6.421317,4.1361084,2
2263,2.4991353,6.2286143,4.2227583,0
6022,2.5315526,6.550538,4.2280216,0
51935,6.887914,3.9846056,4.422294,2
5901,2.878717,4.1025844,3.1927404,1
1289,4.9923387,3.0706987,4.0539637,1
3873,2.6036227,7.0030794,4.039273,0
5282,5.615917,6.3769655,3.5981379,2
27555,3.8550627,4.616419,2.0212908,0
4153,7.277688,5.9762917,4.0755706,2
4242,3.928478,6.8990855,4.7839727,0
2423,6.1207848,5.6767774,2.2904997,2
162602,2.563844,3.7355568,3.7043,1
1427,6.4911695,3.9088216,4.3112855,2
3806,3.036056,4.383264,2.3343875,1
4526,3.8285978,3.5231566,2.3753364,1
42,3.906224,2.0777147,4.6003456,1
54686,7.400142,6.135826,3.952514,2
144620,3.455247,6.109958,4.761264,0
4557,5.63069,5.916801,3.2442253,2
92507,3.6203463,4.8647857,4.1048217,0
103772,7.6601734,6.33173,3.4615633,2
139052,6.436221,4.438235,1.7586693,2
3238,3.8350039,4.8595486,4.570312,0
7882,3.2017667,4.9859023,2.639735,0
8912,4.231742,3.3158882,3.2976148,1
7167,3.3425732,3.8101063,4.648562,1
904,2.9130816,4.884007,2.71228,0
7151,6.976776,6.449777,4.1874475,2
80917,2.4233613,7.344002,3.9687696,0
3112,2.404025,2.5553324,3.5796452,1
49314,5.982827,3.3411129,2.906852,2
6788,5.9756327,5.9704185,4.7026567,2
103606,4.7665553,3.031467,2.086292,1
3690,3.6462805,2.3275483,4.477168,1
99574,6.202514,4.5743036,1.2082824,2
1352,5.06641,3.1275802,4.441794,1
82744,6.033529,3.6679022,2.8122122,2
1680,4.433191,4.3054657,5.1010756,1
140725,6.1258826,5.8108144,4.3146954,2
69469,3.134324,6.480097,2.8555672,0
318,8.062111,5.420192,4.208312,2
8011,5.528087,3.2466736,4.6178684,1
3160,7.4384356,5.1872473,3.2345567,2
698,3.3027294,6.226092,2.4739523,0
1958,3.3311756,1.8780612,4.031228,1
8919,5.704781,5.1894803,3.1024983,2
26048,3.4459226,5.2544107,1.5775001,0
1312,3.1914117,5.3125863,4.1279798,0
6748,2.0791073,4.048349,3.9042046,1
117176,3.9319108,3.5570474,3.3194401,1
2743,2.8115237,6.2795763,2.7107573,0
1487,7.247945,6.5699697,3.5569823,2
8908,6.012045,4.552247,2.1903367,2
336,4.3442626,3.7544143,2.7156594,1
3189,4.153639,3.046869,3.2264535,1
5640,5.6839385,6.264485,2.1576767,2
138632,5.961096,4.2934346,4.3949146,2
3649,2.7097697,3.0487576,2.9578745,1
136838,7.55122,4.5719833,4.6215854,2
8293,3.4388995,4.28592,4.3965955,1
3753,6.5473866,6.763827,3.7491922,2
668,2.6253386,6.6506777,3.0184176,0
122900,4.429713,5.0919466,3.78809,0
7143,3.3566518,4.4756875,2.798446,1
3286,4.643027,4.0058413,4.478756,1
5198,5.916548,5.2752776,3.5041313,2
6264,6.0657897,4.0677485,4.114939,2
3480,6.826827,4.390331,4.142664,2
418,3.3298342,5.5022283,1.5060124,0
64622,7.6858106,4.576198,3.4727447,2
2291,4.237608,6.9276,2.4795032,0
2847,2.4985754,3.5232053,3.7437153,1
4378,3.7718909,7.1936517,3.4858959,0
3161,2.045878,5.1758084,4.110639,0
77191,5.3451777,5.214983,1.8836457,2
6299,3.8795283,1.967372,4.643239,1
1760,3.9457934,6.094204,4.638091,0
5527,2.869945,4.9031157,3.6950686,0
44851,7.137038,5.608154,4.303254,2
2133,4.725216,6.399236,4.50493,0
168846,3.5518618,5.2033706,1.6996049,0
2878,3.764602,5.39086,2.517595,0
3178,6.431381,6.400186,3.908615,2
359,5.157305,6.0586586,3.6307688,0
8575,2.9680498,7.237525,4.598116,0
7944,3.7845476,2.12178,3.6381316,1
4039,4.6373806,3.2040367,3.9625893,1
8772,2.7593164,2.3031456,3.993983,1
5603,4.2386074,3.2133863,1.7633315,1
8955,7.09814,5.7144465,4.826926,2
5945,8.054046,5.519888,3.2340908,2
1275,4.0171037,4.741193,2.9359186,0
75803,6.589011,5.6298413,3.3854532,2
1255,6.802191,4.4661956,3.6394734,2
142420,7.837835,5.340302,2.724052,2
7781,5.454752,5.238574,3.35995,2
169904,7.0774264,6.2043095,3.6809642,2
82684,2.9966958,6.9208865,4.4701476,0
2186,3.8678572,3.9498808,2.2177427,1
1719,6.059286,3.1717203,2.5829175,2
1891,6.653411,5.0178328,2.581381,2
2563,5.3882604,5.8586416,4.825911,2
6983,4.8877506,4.952622,4.7659173,2
1189,7.4766665,4.952526,4.8235683,2
75389,4.2332716,3.0499012,1.7245636,1
7306,4.8494062,5.713526,2.1915574,0
95167,3.1643958,4.832314,2.2769518,0
103228,6.473726,4.6669407,4.166267,2
147250,5.4701405,3.8572435,3.554733,2
3283,4.4471602,3.6898384,2.8373182,1
88515,3.687377,5.280178,2.8772113,0
2538,5.200609,4.1306453,5.0710297,2
3674,3.6452012,6.452997,4.8006644,0
946,6.9785438,6.6939917,3.826787,2
73017,3.9015753,5.4630165,2.237879,0
104374,4.7317224,5.7355723,3.420818,0
2395,4.2081575,5.358241,2.041395,0
5400,5.120763,5.63541,2.4863715,0
50806,6.1561275,4.0640817,5.408067,2
1236,5.6671987,3.9515355,1.7288219,2
3006,3.141396,5.8785048,2.7994914,0
1084,7.812152,4.7034664,3.7721643,2
74698,3.561776,5.2547984,1.9579141,0
1906,6.7305207,6.199111,4.403293,2
4880,4.170775,2.5622299,3.696749,1
25906,5.4130096,5.045739,1.846481,2
27751,4.5465097,3.3640788,3.893198,1
94494,3.2817123,3.8574111,2.094296,1
2482,3.2587447,4.6040206,2.5726912,0
103341,5.64895,5.022327,1.8767705,2
82527,4.9743805,4.6767244,1.7986398,0
1055,7.6983643,5.689144,2.7845073,2
7160,2.7550604,6.3268948,4.3917103,0
135532,5.7496023,4.0920267,2.835514,2
83827,4.4208174,4.0531974,2.0577621,1
98961,6.0662394,6.6851864,3.0551445,2
6650,6.7069488,4.424833,3.0325825,2
3521,2.8864067,3.7081292,2.8949192,1
121171,6.668877,5.8774753,3.1973064,2
93139,3.8904028,6.027502,2.320791,0
6436,4.4859934,3.121747,2.7397735,1
173,6.3256807,5.604608,2.0515249,2
52694,2.6108756,3.0652087,3.9630919,1
2708,5.409759,4.5539274,1.9832594,2
1545,2.2962894,5.178601,3.9639516,0
2729,3.2628994,4.013407,3.8250968,1
5246,3.5819724,4.0258703,2.8702211,1
6551,3.9068732,5.873699,4.9726095,0
4673,2.5353577,3.4042203,3.1871812,1
103171,4.003764,4.840988,4.079702,0
69644,3.7531674,4.264043,4.7449446,1
6378,4.349688,5.2369537,3.935861,0
2369,6.1093407,6.623029,4.242928,2
4799,3.5500305,2.5142994,3.4374597,1
312,4.5198293,4.5129924,1.5460341,1
111732,2.848051,5.9255733,4.395398,0
2707,4.9779468,6.5640135,4.487094,0
165549,2.9503014,7.3707604,4.5606894,0
5334,4.4031262,2.8080297,2.4985566,1
6348,2.7560053,4.9340177,3.0394313,0
647,3.0033543,4.324643,3.6877658,1
4381,4.331798,2.7322907,2.0789514,1
113741,4.034961,6.8671813,2.972822,0
85510,4.026469,5.9463687,2.7212763,0
1219,6.908087,6.588427,4.2737136,2
134158,4.239911,6.7571983,3.705072,0
56389,5.394194,4.140574,4.208787,2
89753,7.427257,5.371499,3.1354177,2
104074,7.231946,5.631012,4.0206184,2
71156,7.1068277,4.6213374,2.6902566,2
6245,3.3751438,7.0826855,4.7333007,0
3996,4.1047597,5.6425366,2.5970843,0
157,2.471248,3.5445,3.71295,1
96616,3.7318773,4.384407,3.4202888,1
3569,4.1871576,2.7109272,3.821208,1
71327,6.9062934,5.1680536,3.6452525,2
4353,3.1124523,1.9721848,4.145071,1
89745,5.3704996,3.9660487,2.3032486,1
8985,6.808739,5.6807766,3.0232565,2
779,4.6700525,5.4058414,2.9513364,0
179953,6.42131,5.2745986,2.4699948,2
1991,6.1219783,4.625918,4.4803686,2
6658,4.0361056,2.6585855,2.6206126,1
4074,3.3342483,4.9414654,3.8474004,0
3214,3.0716672,3.86069,2.3462045,1
8012,6.9833093,3.7651227,3.019234,2
4454,2.639635,4.645633,2.4396794,0
59141,2.540929,7.315867,3.9872277,0
2025,5.166738,4.3848977,5.4528246,2
2053,4.1370134,6.5783486,3.9475808,0
134130,5.781907,5.9676976,2.653364,2
6162,5.0728765,3.7005126,5.0535636,1
89427,7.401759,5.286015,3.1353412,2
6545,7.4203606,5.8279495,4.716419,2
449,7.0196447,5.5095077,4.243059,2
71135,7.870293,4.8854227,3.8680277,2
33683,2.2903125,3.838982,4.080076,1
7161,4.6079435,4.9891777,4.622036,0
126090,3.9958618,6.8220296,3.215634,0
104243,7.0938478,4.0252676,3.6437562,2
98499,3.0075788,5.441695,4.579788,0
5633,3.7225778,3.805932,4.424191,1
159077,6.4811153,3.138238,2.7229266,2
55765,2.635501,5.6916504,4.233583,0
8832,7.315521,5.6082826,2.738134,2
71057,4.1676364,3.956545,1.9885341,1
3219,7.208233,3.9447927,3.870308,2
26985,3.7646604,4.1662393,2.9335482,1
2348,4.712937,2.9440713,2.806528,1
128975,3.1488605,3.9644494,2.7175765,1
168366,6.6536903,4.9735875,2.4347105,2
381,4.649079,3.485995,2.807943,1
110586,6.6968412,4.094705,4.3423076,2
1824,6.776063,4.966938,1.5990849,2
158874,6.7130394,5.0222254,2.7027557,2
96691,3.795992,6.324768,2.0478106,0
4995,6.4351735,5.826138,3.110247,2
371,6.2841268,6.342045,2.551407,2
117590,6.224321,4.9906664,2.594997,2
4020,4.9289284,3.1306238,2.9376493,1
65802,6.4919324,7.1374645,3.3465216,2
5847,4.453539,3.4340358,1.5602095,1
3076,7.461427,4.365724,3.68777,2
57502,4.014995,6.2986484,4.400182,0
68135,5.024453,3.5206594,3.7122593,1
6058,7.9338193,4.6972,3.660273,2
4857,7.4222655,6.099621,4.1418405,2
109183,3.2066438,4.6098456,2.0286033,0
6067,3.2608774,5.340148,2.872495,0
142448,5.7713175,5.7264056,4.0186496,2
122932,4.597526,2.8677704,2.452865,1
44889,4.769589,4.063743,3.02892,1
2185,3.135179,1.9523209,3.6339414,1
68,4.1490417,5.570891,3.281713,0
1649,4.032017,5.072495,3.7303953,0
31114,2.7719169,2.9617636,2.8892276,1
8235,3.762359,6.5472326,1.9664108,0
3101,4.2860303,4.7603297,2.7808595,0
2817,3.568392,2.3422356,3.543103,1
2056,5.8013606,4.6219254,1.9361978,2
87194,5.953339,3.743118,5.256562,2
181,3.1365356,5.6595144,2.2525063,0
549,4.0127215,6.130542,4.3516083,0
43419,3.58934,5.4010935,3.7562292,0
89072,5.9769793,4.14958,5.058135,2
70545,5.113536,4.060254,5.414784,1
2360,6.349508,5.4501038,3.2923815,2
90374,4.356578,2.903546,1.9630277,1
132454,5.2043495,5.4846387,1.9329062,0
82202,3.3368695,4.469575,4.2839684,1
45517,4.777347,2.9633596,2.2159493,1
7256,3.8001275,2.1770391,3.5555139,1
3637,4.404591,4.45679,4.899638,1
59985,4.4948616,4.8759594,1.5986992,0
5970,6.556099,4.653493,4.1082797,2
1805,5.876979,3.4969318,4.150976,2
